time,PM10,PM2.5,Carbon Monoxide,Nitrogen Dioxide,Sulphur Dioxide,Ozone,Aerosol Optical Depth,hour_sin,hour_cos,month_sin,month_cos
2022-08-06 06:00:00,0.051416579223504726,0.051515151515151514,0.0832408435072142,0.04098360655737705,0.04098360655737705,0.056521739130434775,0.02620087336244542,1.0,0.5,0.06698729810778076,0.24999999999999978
2022-08-06 07:00:00,0.052465897166841566,0.051515151515151514,0.0832408435072142,0.03688524590163935,0.049180327868852465,0.06956521739130435,0.02620087336244542,0.9829629131445341,0.3705904774487397,0.06698729810778076,0.24999999999999978
2022-08-06 08:00:00,0.0503672612801679,0.049999999999999996,0.07991120976692564,0.03278688524590164,0.049180327868852465,0.08260869565217392,0.021834061135371178,0.9330127018922194,0.2500000000000001,0.06698729810778076,0.24999999999999978
2022-08-06 09:00:00,0.04826862539349423,0.04848484848484848,0.07547169811320753,0.024590163934426233,0.04098360655737705,0.09999999999999999,0.021834061135371178,0.8535533905932737,0.14644660940672627,0.06698729810778076,0.24999999999999978
2022-08-06 10:00:00,0.05351521511017839,0.05454545454545455,0.07214206437291898,0.01639344262295082,0.03278688524590164,0.12173913043478261,0.021834061135371178,0.75,0.06698729810778065,0.06698729810778076,0.24999999999999978
2022-08-06 11:00:00,0.06820566631689402,0.0696969696969697,0.07325194228634849,0.01639344262295082,0.03278688524590164,0.13478260869565217,0.021834061135371178,0.6294095225512605,0.0170370868554659,0.06698729810778076,0.24999999999999978
2022-08-06 12:00:00,0.08184679958027283,0.08181818181818183,0.07658157602663707,0.01639344262295082,0.03278688524590164,0.14782608695652172,0.02620087336244542,0.5000000000000001,0.0,0.06698729810778076,0.24999999999999978
2022-08-06 13:00:00,0.0975865687303253,0.09848484848484848,0.0832408435072142,0.024590163934426233,0.049180327868852465,0.16521739130434782,0.02620087336244542,0.37059047744873963,0.017037086855465844,0.06698729810778076,0.24999999999999978
2022-08-06 14:00:00,0.1049317943336831,0.10606060606060606,0.08990011098779133,0.03688524590163935,0.0819672131147541,0.18695652173913047,0.02620087336244542,0.2500000000000001,0.06698729810778059,0.06698729810778076,0.24999999999999978
2022-08-06 15:00:00,0.11332633788037777,0.11515151515151516,0.09877913429522753,0.05327868852459017,0.13114754098360656,0.21304347826086956,0.021834061135371178,0.14644660940672644,0.14644660940672605,0.06698729810778076,0.24999999999999978
2022-08-06 16:00:00,0.11542497376705142,0.11666666666666667,0.1076581576026637,0.0737704918032787,0.18032786885245905,0.2347826086956522,0.02620087336244542,0.06698729810778076,0.24999999999999978,0.06698729810778076,0.24999999999999978
2022-08-06 17:00:00,0.10598111227701995,0.10757575757575759,0.11098779134295228,0.09016393442622953,0.20491803278688525,0.23043478260869565,0.034934497816593885,0.017037086855465844,0.3705904774487397,0.06698729810778076,0.24999999999999978
2022-08-06 18:00:00,0.09548793284365165,0.09545454545454547,0.11320754716981132,0.10655737704918034,0.21311475409836067,0.21304347826086956,0.034934497816593885,0.0,0.4999999999999999,0.06698729810778076,0.24999999999999978
2022-08-06 19:00:00,0.10283315844700945,0.10454545454545455,0.11209766925638179,0.0778688524590164,0.0737704918032787,0.16086956521739132,0.05676855895196507,0.01703708685546579,0.6294095225512601,0.06698729810778076,0.24999999999999978
2022-08-06 20:00:00,0.10912906610703044,0.1090909090909091,0.11320754716981132,0.0737704918032787,0.0737704918032787,0.15217391304347827,0.052401746724890834,0.0669872981077807,0.75,0.06698729810778076,0.24999999999999978
2022-08-06 21:00:00,0.1049317943336831,0.10606060606060606,0.11320754716981132,0.0737704918032787,0.0737704918032787,0.13478260869565217,0.04803493449781659,0.14644660940672616,0.8535533905932737,0.06698729810778076,0.24999999999999978
2022-08-06 22:00:00,0.10178384050367262,0.10151515151515152,0.11320754716981132,0.06967213114754099,0.0737704918032787,0.11304347826086956,0.04803493449781659,0.24999999999999978,0.9330127018922192,0.06698729810778076,0.24999999999999978
2022-08-06 23:00:00,0.09338929695697797,0.09393939393939395,0.11098779134295228,0.06557377049180328,0.0737704918032787,0.09999999999999999,0.043668122270742356,0.3705904774487392,0.9829629131445341,0.06698729810778076,0.24999999999999978
2022-08-07 00:00:00,0.08604407135362016,0.08636363636363636,0.1076581576026637,0.06557377049180328,0.0737704918032787,0.08260869565217392,0.043668122270742356,0.5,1.0,0.06698729810778076,0.24999999999999978
2022-08-07 01:00:00,0.08289611752360966,0.08333333333333333,0.10432852386237512,0.06557377049180328,0.06557377049180328,0.06521739130434782,0.043668122270742356,0.6294095225512604,0.9829629131445341,0.06698729810778076,0.24999999999999978
2022-08-07 02:00:00,0.08289611752360966,0.08333333333333333,0.10321864594894561,0.06147540983606558,0.06557377049180328,0.056521739130434775,0.04803493449781659,0.75,0.9330127018922194,0.06698729810778076,0.24999999999999978
2022-08-07 03:00:00,0.08289611752360966,0.08181818181818183,0.10321864594894561,0.06147540983606558,0.06557377049180328,0.04782608695652174,0.052401746724890834,0.8535533905932737,0.8535533905932737,0.06698729810778076,0.24999999999999978
2022-08-07 04:00:00,0.080797481636936,0.08030303030303032,0.10432852386237512,0.05737704918032787,0.05737704918032787,0.043478260869565216,0.0611353711790393,0.9330127018922193,0.75,0.06698729810778076,0.24999999999999978
2022-08-07 05:00:00,0.08394543546694648,0.08333333333333333,0.1065482796892342,0.049180327868852465,0.049180327868852465,0.052173913043478265,0.052401746724890834,0.9829629131445341,0.6294095225512604,0.06698729810778076,0.24999999999999978
2022-08-07 06:00:00,0.080797481636936,0.08030303030303032,0.10987791342952274,0.04098360655737705,0.04098360655737705,0.06521739130434782,0.04803493449781659,1.0,0.5,0.06698729810778076,0.24999999999999978
2022-08-07 07:00:00,0.0776495278069255,0.0787878787878788,0.10987791342952274,0.03278688524590164,0.03278688524590164,0.09565217391304347,0.052401746724890834,0.9829629131445341,0.3705904774487397,0.06698729810778076,0.24999999999999978
2022-08-07 08:00:00,0.07135362014690452,0.07121212121212121,0.10987791342952274,0.028688524590163935,0.03278688524590164,0.10434782608695652,0.043668122270742356,0.9330127018922194,0.2500000000000001,0.06698729810778076,0.24999999999999978
2022-08-07 09:00:00,0.07345225603357818,0.07424242424242425,0.11098779134295228,0.028688524590163935,0.03278688524590164,0.11304347826086956,0.039301310043668124,0.8535533905932737,0.14644660940672627,0.06698729810778076,0.24999999999999978
2022-08-07 10:00:00,0.07869884575026234,0.08030303030303032,0.11431742508324083,0.03278688524590164,0.04098360655737705,0.12173913043478261,0.043668122270742356,0.75,0.06698729810778065,0.06698729810778076,0.24999999999999978
2022-08-07 11:00:00,0.09653725078698847,0.09848484848484848,0.11986681465038845,0.04508196721311476,0.049180327868852465,0.12608695652173912,0.043668122270742356,0.6294095225512605,0.0170370868554659,0.06698729810778076,0.24999999999999978
2022-08-07 12:00:00,0.11332633788037777,0.11515151515151516,0.12763596004439512,0.06557377049180328,0.05737704918032787,0.12608695652173912,0.043668122270742356,0.5000000000000001,0.0,0.06698729810778076,0.24999999999999978
2022-08-07 13:00:00,0.13431269674711438,0.13636363636363635,0.13873473917869034,0.08606557377049182,0.0737704918032787,0.12608695652173912,0.039301310043668124,0.37059047744873963,0.017037086855465844,0.06698729810778076,0.24999999999999978
2022-08-07 14:00:00,0.14690451206715635,0.15,0.14761376248612654,0.09836065573770493,0.0819672131147541,0.13043478260869568,0.039301310043668124,0.2500000000000001,0.06698729810778059,0.06698729810778076,0.24999999999999978
